Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
,0.333333333,بهسازان صنایع خاورمیانه,,10260373572,سرمایه گذاری توسعه توکا,10260439863
,1,ماهتاب گستر کارمانیا,,10630164071,سرمایه گذاری سامانه استراتوس,10102111577
,0.5,توزیع نیروی برق استان تهران,,10101336000,توزیع نیروی برق تهران بزرگ,10101335655
,0.5,سرمایه گذاری دنیای ازادپویا,,10102227837,توسعه صنعت فراگیر دنیا,10102228160
,0.2,مدیریت سرمایه بازده پایدار,,10102727580,سرمایه گذاری اعتبار ایران,10100528860
,0.333333333,نیک صنعت پارسیان,,10102818656,گروه انرژی مهستان,10103194757
,1,توسعه بازار صنایع خلاق برهان,,10320567519,توسعه اعتماد مبین,10104078410
,0.5,هرمز انرژی,,10240038805,ذخیره شاهد,10101624872
,1,بین المللی انبوه سازان دادمان,,14004687141,,10103408559
,0.5,امید آیندگان سپهر,,10103982139,توسعه مدیریت سرمایه خوارزمی,10101788787
,0.5,انرژی سپهر,,10320227890,توسعه مدیریت سرمایه خوارزمی,10101788787
,0.25,توسعه معادن صدر جهان,,14003903812,توسعه مدیریت سرمایه خوارزمی,10101788787
,1,بازرگانی خود باوران افق آسیا,,10320835717,سرمایه گذاری کارکنان گروه مپنا,10102950430
,0.5,زمزم گرگان,,10700036740,مادر تخصصی گسترش صنایع غذایی سینا,10104055685
,0.25,زمزم آذربایجان,,10860344940,مادر تخصصی گسترش صنایع غذایی سینا,10104055685
,0.5,حمل و نقل همدانیان,,10260069895,,10103177805
,1,خدمات بازرگانی یارانه مس,,10630111418,سرمایه گذاری مس سرچشمه,10860513778
,1,ارفع سازان کرمان,,10860231529,سرمایه گذاری مس سرچشمه,10860513778
,0.5,مجتمع صنعتی کیمیا فسفات پارسیان,,14005879926,سرمایه گذاری مس سرچشمه,10860513778
,1,موج نیرو,,10101351534,,10100179682
,1,فرآورده‌های نسوز پارس,,10100910510,تکادو,10260289240
,0.333333333,تهیه و تولید مواد اولیه استقلال سپاهان,,10260326739,تکادو,10260289240
,1,طراحی و مهندسی بین المللی تکادو,,10260384720,تکادو,10260289240
,1,مجتمع کشت و صنعت شهرکرد,,10340008140,تکادو,10260289240
,1,توسعه صنایع چوب و کاغذ گلستان غدیر,,10700011902,توسعه سرمایه و صنعت غدیر,10101788597
,0.5,توسعه فن آوری اطلاعات سینا,,14005574770,توسعه سینا,10103462615
,0.333333333,فروشگاههای زنجیره ای صنایع شهد ترقی,,14009606370,توسعه صنایع شهد آذربایجان,10102531514
,0.333333333,گواه,,10100408241,,10101136712
,1,تولیدی اریش خودرو,,10102031599,,10100706880
,1,تولیدی منیزیم گستر اریش,,10320742620,,10100706880
,0.25,اعتبار آفرین,,10102561098,دادوستداریا,10102466554
,0.1,حامی کیان سازه,,10102726690,دادوستداریا,10102466554
,0.5,زر گون دانه,,14001905448,دارو تجارت سامان,10102229288
,0.25,پارس خودرو,,10100599444,گروه سرمایه گذاری سایپا,10100419821
,1,سبد گردان الماس,,14004984528,سرمایه گذاری آتیه اندیشان مس,10102835234
,0.5,مجتمع صنعتی کیمیا فسفات پارسیان,,14005879926,سرمایه گذاری آتیه اندیشان مس,10102835234
,0.333333333,بازرگانی ستاک سلیم آریا,,14005429738,ترنیان سهم,10103799078
,0.5,توکا بتن,,14002082872,سرمایه گذاری توسعه توکا,10260439863
,0.333333333,صنایع آهن و فولاد سرمد ابرکوه,,10320859743,سرمایه گذاری توسعه معادن و فلزات,10101634157
,0.25,گهر انرژی سیرجان,,10861373554,سرمایه گذاری توسعه معادن و فلزات,10101634157
,0.5,گسترش صنایع کربن پیام,,10103815492,توسعه و گسترش اندیشه پارس,10102613264
,0.5,بازرگانی بین المللی هم سوی فجر ساعی,,10101788808,سرمایه گذاری خوارزمی,10101750182
,0.5,کارت ایران,,10101789579,سرمایه گذاری خوارزمی,10101750182
,0.5,صرافی سپهر صادرات,,10102683266,سرمایه گذاری خوارزمی,10101750182
,0.25,ساختمان و توسعه فن آوری,,10102877287,سرمایه گذاری ساختمان ایران,10101660410
,0.5,عمران و مسکن سازان استان اصفهان,,10260307370,سرمایه گذاری ساختمان ایران,10101660410
,0.5,عمران و مسکن سازان استان ایلام,,10300068040,سرمایه گذاری ساختمان ایران,10101660410
,0.5,عمران و مسکن سازان استان مازندران,,10760348734,سرمایه گذاری ساختمان ایران,10101660410
,0.333333333,آلوپنسهامی خاص,,10100633730,سرمایه گذاری سامان فرهنگیان,10103273466
,0.25,صنایع آموزشی,,10100668807,سرمایه گذاری سامان فرهنگیان,10103273466
,0.166666667,گروه صنعتی پلور سبز,,10102277008,سرمایه گذاری سامان فرهنگیان,10103273466
,1,پردازش تصویر رایان,,10102041648,سرمایه گذاری سامان مجد,10102844772
,1,تولیدی صنعتی معدنی کویران سپهر,,10102923327,سرمایه گذاری سامان مجد,10102844772
,0.333333333,ارتباطات هدی ارقام,,10320468002,سرمایه گذاری سامان مجد,10102844772
,1,تدبیر اقتصاد مجد,,14006478623,سرمایه گذاری سامان مجد,10102844772
,0.333333333,سرمایه گذاری صنعت تجارت ساختمان اعتماد,,10102801923,سرمایه گذاری گروه مالی ایرانیان,10102561216
,1,صنایع تولید تجهیزات خودروهای گازسوز,,10102616934,گسترش سرمایه گذاری ایران خودرو,10101800682
,0.333333333,سیمان پیوند گلستان,,10102505704,گسترش صنایع معدنی کاوه پارس,10103057702
,0.5,صنایع فولاد کاوه شرق,,14004041154,گسترش صنایع معدنی کاوه پارس,10103057702
,0.25,حفاری و اکتشاف انرژی گستر پارس,,10100862988,مالی و سرمایه گذاری پیشرو ایران,10102275819
,0.5,اسید سازان زنجان,,10460096178,مجتمع ذوب و احیاء روی قشم,10861500586
,0.1,انرژی گستر نصیر,,10101293523,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.2,کارگزاری بورس به گزین,,10101459751,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.5,توسعه فن آوری اطلاعات سینا,,14005574770,مدیریت سرمایه گذاری کوثر بهمن,10100945346
,0.333333333,توسعه نوآوری نیکی,,14008922457,مدیریت سرمایه گذاری ملی ایران,10103195710
,0.333333333,توسعه پترو مفید,,14003947867,ملی صنایع مس ایران,10100582059
,0.5,صندوق توسعه صادرات فر آورده های نفتی ایران,,10102830829,,10100302746
,1,صنایع پتروشیمی مسجد سلیمان,,10101836550,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.333333333,نیرو آتیه صبا,,14004647498,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.5,ارزش آفرینان تجارت صبا,,14006436769,بازرگانی صندوق بازنشستگی کشوری,10861519331
,0.5,گسترش مواد پیشرفته,,10102422861,صندوق حمایت و بازنشستگی آینده ساز,10100167010
,1,سرمایه گذاری آینده ساز کیش,,10861527729,صندوق حمایت و بازنشستگی آینده ساز,10100167010
,0.25,صنایع آموزشی,,10100668807,صندوق ذخیره فرهنگیان,10100089165
,0.2,فرآیند نوین فرهنگیان,,10101229322,صندوق ذخیره فرهنگیان,10100089165
,0.5,تولیدی شیمیایی و معدنی سرچشمه هامون,,14006170665,سرمایه گذاری مس سرچشمه,10860513778
,0.25,دارویی ارایشی وبهداشتی مینو,,10102344008,خدمات مالی و مدیریت معین آزادگان,10102509615
,0.333333333,بازرگانی پترو اکسیر کیش,,14000219218,بازرگانی پتروشیمی,10101242534
,0.333333333,مرغ خانگی,,10100715530,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,1,خانه ایرانیان,,10100724284,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,1,کشتیرانی بنیاد,,10101244010,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.1,انرژی گستر نصیر,,10101293523,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.142857143,راه اهن شرقی بنیاد,,10101364468,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.5,شرکت ,,10103045290,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.25,عمران و مسکن ایران,,10260319055,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.2,کشت و صنعت پیوند خاوران,,10360016760,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.25,باغداری و زراعت مشهد,,10380242636,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.25,زمزم آذربایجان,,10860344940,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.166666667,کشاورزی و دامپروری نگین فام خوزستان,,10860706477,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.333333333,تجارت استوار پارس,,14005297978,مادر تخصصی مالی و سرمایه گذاری سینا,10340058917
,0.333333333,ذغال سنگ مهر آذین,,10260459216,معادن منگنز ایران,10860958854
,0.333333333,سرمایه گذاری معدنی لاله سبلان,,10260491333,معادن منگنز ایران,10860958854
,0.333333333,فرو آلیاژ نیزار احیا سپاهان,,14009662052,معادن منگنز ایران,10860958854
,1,توسعه سروش خلیج فارس,,10320764960,,10102683475
,0.5,سرمایه گذاری مهندسان ایران,,10101619036,سرمایه گذاری توسعه معادن و فلزات,10101634157
,0.333333333,توسعه بین الملل تجارت ملی,,10103343440,سرمایه گذاری توسعه ملی,10102501905
,0.333333333,کابل افشان ایران,,10100238534,توسعه و گسترش اندیشه پارس,10102613264
,0.5,تجارت گستران خوارزمی,,10103290764,سرمایه گذاری خوارزمی,10101750182
,0.333333333,سرمایه گذاری ساختمانی خوارزمی,,10103323590,سرمایه گذاری خوارزمی,10101750182
,0.5,توسعه برق و انرژی خورشیدی کیمیا,,10320251125,سرمایه گذاری خوارزمی,10101750182
,0.5,سورین داده خوارزمی,,14010486640,سرمایه گذاری خوارزمی,10101750182
,1,عمران ومسکن سازان استان سمنان,,10480119006,سرمایه گذاری ساختمان ایران,10101660410
,0.5,عمران و مسکن سازان استان قزوین,,10861473073,سرمایه گذاری ساختمان ایران,10101660410
,0.2,مدیریت پروژه های توسعه و ساخت آریان,,10861677293,سرمایه گذاری ساختمان ایران,10101660410
,0.5,توسعه نفت و گاز سدید,,10320411780,سرمایه گذاری سدید تدبیر,10101426793
,0.333333333,سیمان پیوند گلستان,,10102505704,,10103098243
,0.333333333,شتابدهنده ستارگان فارابی,,14006497300,سرمایه گذاری پردیس,10100271449
,0.5,زرین نگین سهرورد,,10103519862,,10861133437
,1,نخل بارانی پردیس,,10101993002,سرمایه گذاری ایران,10103236612
,0.333333333,سام سرویس,,10102225231,سام گروه,10102417191
,0.333333333,آتی اندیشان تدبیرگر پارس,,14004338039,لیزینگ ماشین آلات و تجهیزات پاسارگاد,10102339790
,0.125,تدبیر گران پاسارگاد,,10103125697,تامین مسکن گروه مالی پاسارگاد,10103907350
,0.5,خدمات فناوری نو آور پاسارگاد,,10320139716,تامین مسکن گروه مالی پاسارگاد,10103907350
,0.2,نوژان صنعت آتی ساز,,10320634956,تامین مسکن گروه مالی پاسارگاد,10103907350
,0.333333333,نوید گستر توسعه مبین,,10320850819,تامین مسکن گروه مالی پاسارگاد,10103907350
,0.125,مدیریت بازرگانی آینده نگر پاسارگاد,,10103042357,میلاد گستر نوآوران,10320385492
,0.125,مدیریت بازرگانی آینده نگر پاسارگاد,,10103042357,بینش پژوه ایرانیان,10103705185
,0.125,مدیریت بازرگانی آینده نگر پاسارگاد,,10103042357,سهاب امید ایرانیان,10103705166
,0.5,گروه فناوری اطلاعات به پویان هوشمند امید,,10103396595,سرمایه گذاری مهر,10103837776
,1,لبن دشت,,10101350854,توسعه سرمایه گذاری سامان,10102703061
,0.333333333,سرمایه گذاری مهر اقتصاد مبین,,10320361238,مخابرات ایران,10103647290
,1,مخابرات استان قزوین,,10861460325,مخابرات ایران,10103647290
,0.25,خدمات انفورماتیک راهبر,,10101332935,سرمایه گذاری اعتضاد غدیر,10102169938
,0.25,مدیریت تجهیز وتامین منابع آرمان,,10102653925,سرمایه گذاری اعتضاد غدیر,10102169938
,0.25,تولید دارو,,10100265049,سرمایه گذاری اعتلاء البرز,10101156935
,0.5,کارخانجات پارس ماشین,,10100391385,سرمایه گذاری اعتلاء البرز,10101156935
,0.5,سولفاتیک,,10100431614,سرمایه گذاری اعتلاء البرز,10101156935
,0.5,بازرگانی و پخش ارین البرز,,10102706098,گروه سرمایه گذاری البرز,10100443908
,0.333333333,هربی فارمد,,10320897963,گروه سرمایه گذاری البرز,10100443908
,0.2,تولید روی ایران,,10460080811,سرمایه گذاری اندیشه محوران,10460064120
,0.5,شهرک صنعتی فیروزکوه,,10100047754,سرمایه گذاری ایران و فرانسه,10100655434
,1,پویندگان نیرو شایسته منطقه آزاد انزلی,,14005676895,سرمایه گذاری ایران و فرانسه,10100655434
,1,گیتا آوران نو اندیشه,,14007321087,سرمایه گذاری ایران و فرانسه,10100655434
,1,نسیم شمال بالکانه,,14008046885,سرمایه گذاری ایران و فرانسه,10100655434
,0.25,مولدسازی و مدیریت دارایی تجارت,,14003820977,سرمایه گذاری ایرانیان,10102454621
,0.333333333,عصر امین کار آفرین,,10103369142,گروه مالی کار آفرین,10103001212
,1,توسعه فناوری نگاه فردای کارآفرین,,14009197405,گروه مالی کار آفرین,10103001212
,0.333333333,فرو آلیاژ نیزار احیا سپاهان,,14009662052,تکادو,10260289240
,0.333333333,آسیای آرام,,10101620353,توسعه سرمایه و صنعت غدیر,10101788597
,0.5,سیمان مند دشتی,,10320037040,توسعه سرمایه و صنعت غدیر,10101788597
,0.2,توسعه بین الملل صنعت پارس,,10320582927,توسعه سرمایه و صنعت غدیر,10101788597
,0.2,صنعت نوین پایدار پارس,,10320898360,توسعه سرمایه و صنعت غدیر,10101788597
,1,صنایع ذوب آهن شمالغرب,,10200237316,توسعه صنایع شهد آذربایجان,10102531514
,1,دارو گستر ساوا شفاء ژن,,14003516088,توسعه صنایع شهد آذربایجان,10102531514
,1,فن آوران پلی اوره تان کاسپین,,10320675634,,10100706880
,0.5,ریخته گری آلومینیوم ایران خودرو,,10102082290,نمایندگی بیمه ایران خودرو,10102584300
,0.25,گروه صنعتی ایرانیان,,10102561157,دادوستداریا,10102466554
,0.25,کارگزاری بهمن,,10380384710,دادوستداریا,10102466554
,0.5,توزیع داروهای دامی دارو پخش,,10200110859,دارو پخش,10100835286
,0.5,بازرگانی و خدمات پس از فروش تراکتورسازی,,10200285619,ریخته گری تراکتورسازی ایران,10200101095
,0.25,پارس خودرو,,10100599444,,10101017663
,0.333333333,مرکز تحقیقات ونواوری صنایع خودرو سایپا,,10101443110,,10101017663
,0.333333333,سایپا پرس,,10101821338,,10101017663
,1,تهیه و توزیع مواد ریخته گری و قطعات صنعتی ایران,,10100932995,گروه سرمایه گذاری سایپا,10100419821
,0.5,رنوپارس,,10102641933,گروه سرمایه گذاری سایپا,10100419821
,0.166666667,گروه صنعتی پلور سبز,,10102277008,صندوق ذخیره فرهنگیان,10100089165
,0.25,گروه پزشکی اراک,,10100576609,بنیاد علوی,10100056933
,0.2,پارس نما تک آیریک,,14007344021,بنیاد علوی,10100056933
,0.333333333,پترو امید آسیا,,10320170885,,10100601710
,1,طراحی مهندسی بهور,,10101244462,سرمایه گذاری آتیه صبا,10103137408
,0.25,پالایش نفت آناهیتا,,10103435103,سرمایه گذاری آتیه صبا,10103137408
,1,بین المللی تامین قطعات توسعه آتیه صبا,,14005308347,سرمایه گذاری آتیه صبا,10103137408
,1,کشت و صنعت و دامپروری صبا پگاه لرستان,,14005520599,سرمایه گذاری آتیه صبا,10103137408
,1,تجارت الکترونیک پیشگامان آتیه صبا,,14006103160,سرمایه گذاری آتیه صبا,10103137408
,1,معدنی مهر خاک دامغان,,10102062215,صنعتی تولا,10861495338
,1,بوتان یکتا بیتا,,10102083726,صنعتی تولا,10861495338
,0.5,مهندسی و بازرسی فنی مخازن آلیاژدار,,10102749519,صنعتی تولا,10861495338
,1,گروه کرد,,10102925110,صنعتی تولا,10861495338
,1,بازرگانی کرد کرمانشاه,,10660096735,صنعتی تولا,10861495338
,1,آدورا طب,,10103912025,کوبل دارو,10102363667
,1,سازندگی انصار,,10101357846,نگین ساحل رویال,10103589144
,0.333333333,سرمایه گذاری مهراقتصاد ایرانیان,,10101471388,نگین ساحل رویال,10103589144
,0.5,نیروگاه برق کازرون,,10380265959,نگین ساحل رویال,10103589144
,1,خدمات مسافرت هوایی جهانگردی و زیارتی آهوان,,10100503170,کارگزاری بانک تجارت,10101441180
,1,توسعه اقتصاد راد,,10320768001,,10102683475
,0.5,کالا بازار ایرانیان,,10103734796,سرمایه گذاری ایران,10103236612
,1,شهرک صنعتی آفتاب,,10800098053,سام گروه,10102417191
,1,سیمان افتاب,,10800100028,سام گروه,10102417191
,0.5,گروه سرمایه گذاران کیش,,10861524494,سام گروه,10102417191
,1,خانه مدرن اساطیر پاسارگاد,,14004033073,بیمه پاسارگاد,10103270201
,1,بین المللی راهکارهای هوشمند ساختمانی آریان,,10320868519,,10103627783
,0.2,مادر تخصصی نسیم سلامت پاسارگاد,,14005018760,تامین مسکن گروه مالی پاسارگاد,10103907350
,0.125,تدبیر گران پاسارگاد,,10103125697,بینش پژوه ایرانیان,10103705185
,0.125,تدبیر گران پاسارگاد,,10103125697,سهاب امید ایرانیان,10103705166
,0.333333333,شرکت خدمات ارزی و صرافی بانک اقتصاد نوین,,10103044213,بانک اقتصاد نوین,10102194601
,0.333333333,خدمات و پشتیبانی اقتصاد نوین,,10103117198,بانک اقتصاد نوین,10102194601
,1,مدیریت سرمایه اقتصاد نوین,,10320396732,بانک اقتصاد نوین,10102194601
,1,پالایش میعانات گازی آدیش جنوبی,,14004653334,توسعه سرمایه گذاری سامان,10102703061
,0.5,ایده پردازان دانش کیمیا,,14007020910,توسعه سرمایه گذاری سامان,10102703061
,0.5,حساب بان همراه نابغه های نوآور,,14007913901,توسعه سرمایه گذاری سامان,10102703061
,1,پترو شیمی لاله,,10102340914,,10860727671
,1,تینا تدبیر مارون,,14004106839,,10860727671
,0.5,بندر یاران سرآمد,,14005349234,سرمایه گذاری هامون سپاهان,10102886958
,0.333333333,خدمات بیمه ای پوشش توسعه بهشهر,,10102040330,صادراتی توسعه صنایع بهشهر زرین,10101952529
,0.25,پتروشیمی کیان,,10320811577,سرمایه گذاری هامون سپاهان,10102886958
,0.25,شرکت بازرگانی ناوک آسیا کیش,,14000035998,سرمایه گذاری هامون سپاهان,10102886958
,0.5,شیمیایی مدبران شیمی,,10103121942,گروه توسعه انرژی تدبیر,10103669614
,0.5,عمرانی سفیران پردیسان یزد,,14004532129,سرمایه گذاری ایساتیس پویا,10860150516
,0.25,سرمایه گذاری اعتماد جم,,10102682018,سرمایه گذاری صدر آرین,10102802014
,0.5,ارزش آفرینان ترمس,,10320638016,بین المللی مدیریت توسعه بهسود,10320468298
,1,کشت و صنعت و دامپروری دشت چشمه بناب,,10101680988,سرمایه گذاری گروه توسعه ملی,10101339590
,0.5,داده ورزی سداد,,10101942864,سرمایه گذاری گروه توسعه ملی,10101339590
,0.333333333,نو آوران توسعه ملی,,10103280394,سرمایه گذاری گروه توسعه ملی,10101339590
,0.166666667,زیر ساخت و توسعه سرمایه گذاری مهر و ماه,,14004327223,سرمایه گذاری گروه توسعه ملی,10101339590
,0.333333333,خدمات رفاهی کارکنان همراه اول,,14003959580,سرمایه گذاری توسعه نور دنا,10320401850
,0.333333333,ستاره درخشان همراه کیش,,14005713440,سرمایه گذاری توسعه نور دنا,10320401850
,0.25,کسب و کارهای نوپای حرکت اول,,14007861317,سرمایه گذاری توسعه نور دنا,10320401850
,0.25,دارویی پخش رازی,,10103565458,سرمایه گذاری شفادارو,10102784472
,1,اندیشه شفا طب,,14005307287,سرمایه گذاری شفادارو,10102784472
,0.2,پرسی ایران گاز,,10100294153,سرمایه گذاری صباتأمین,10101908370
,0.333333333,بین المللی خدمات مسافرتی و جهانگردی تامین,,10101505640,سرمایه گذاری صباتأمین,10101908370
,0.333333333,کارگزاری رسمی بیمه مستقیم بر خط تامین آینده,,10103696503,سرمایه گذاری صباتأمین,10101908370
,0.333333333,افق تامین آب شیرین,,14005074350,سرمایه گذاری صباتأمین,10101908370
,1,پیچک,,10100520045,سرمایه گذاری صبا جهاد,10102126747
,0.2,گسترش ارتباطات داتک,,10102008568,سرمایه گذاری صدر تامین,10101924696
,1,بهره برداری نیروگاه طرشت,,10101336791,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,فاضلاب تهران,,10101637409,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,آب و فاضلاب منطقه شش شهر تهران,,10320544044,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,آب و فاضلاب منطقه یک شهر تهران,,10320545430,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,توزیع نیروی برق استان خراسان جنوبی,,10360034510,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,مدیریت تولید برق جنوب غرب,,10420214310,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,مدیریت تولید برق کرمان,,10860560024,سرمایه گذاری صنایع برق و آب صبا,10101328119
,1,توزیع نیروی برق استان خوزستان,,10860672561,سرمایه گذاری صنایع برق و آب صبا,10101328119
,0.5,خدمات حفاری صنایع نفت,,10101856165,سرمایه گذاری صنعت نفت,10101701430
,1,کارگزاری رسمی بیمه مستقیم برخط آتیه اندیشان دامون,,14007856545,سرمایه گذاری آتیه اندیشان مس,10102835234
,0.5,حمل ونقل اعتماد ترابر گروس,,10861665453,سرمایه گذاری آذر,10103837742
,0.2,سپهر پارس پایا,,10100467991,سرمایه گذاری اعتضاد غدیر,10102169938
,0.333333333,ایران مارین سرویسز,,10100869114,سرمایه گذاری اعتضاد غدیر,10102169938
,0.2,صنعت نوین پایدار پارس,,10320898360,سرمایه گذاری اعتضاد غدیر,10102169938
,0.5,دارویی البرز زاگرس,,14004871660,سرمایه گذاری اعتلاء البرز,10101156935
,0.5,کارخانجات پارس ماشین,,10100391385,گروه سرمایه گذاری البرز,10100443908
,0.5,شهرک صنعتی دارویی برکت,,10320643911,گروه سرمایه گذاری البرز,10100443908
,0.333333333,آبفر,,10100489536,سرمایه گذاری ایران و فرانسه,10100655434
,0.5,حباب ساز,,10100999718,سرمایه گذاری ایران و فرانسه,10100655434
,1,راهکارهای خلاق کلک خیال,,14006214560,سرمایه گذاری ایران و فرانسه,10100655434
,1,آویژه ترغیب نو اندیش,,14007718561,سرمایه گذاری ایران و فرانسه,10100655434
,1,توسعه تجارت امید کار آفرین,,10320856584,گروه مالی کار آفرین,10103001212
,1,توسعه صنایع پتروشیمی کوروش,,14004730611,گروه مالی کار آفرین,10103001212
,0.25,توسعه مکران انرژی مفید,,10320829414,گروه توسعه انرژی تدبیر,10103669614
,0.5,مرکز تصویر نگاری درمانی متد,,10101433134,,10320237706
,0.5,خدمات ارزی و صرافی دی,,10320496363,,10320237706
,0.2,ایران پوپلین,,10100653791,سرمایه گذاری گروه توسعه ملی,10101339590
,1,آزاد راه زنجان تبریز,,10101600939,سرمایه گذاری گروه توسعه ملی,10101339590
,0.5,توسعه نیرو گاهها و انرژی برق,,10102910850,سرمایه گذاری گروه توسعه ملی,10101339590
,0.333333333,کارخانجات مخمل و ابریشم کاشان,,10260012385,سرمایه گذاری گروه توسعه ملی,10101339590
,0.166666667,گروه صنعتی پلور سبز,,10102277008,سرمایه گذاری سرمایه گستر سهند,10103679165
,1,مسکن عدل گستر توس,,10380389261,,10380270277
,1,توسعه نفت و گاز سرمایه,,10320863529,,10103901809
,1,گروه خدمات سرود ماندگار یکتا,,14006612507,,10103901809
,0.5,صنایع غذایی لاله بهار همدان,,10861116790,آساگستران خراسان,10380305808
,0.5,سرمایه گذاری وانبوه سازی پارس میکا کیش,,14000221481,طلایه داران تجارت کاسپین,10320400445
,1,بازرگانی آپادانا ماهان ریوف,,14005138878,طلایه داران تجارت کاسپین,10320400445
,0.5,گروه انرژی پترو نفیس آرمان,,10103729670,کارگزاری تأمین سرمایه تمدن,10101756777
,0.333333333,گسترش تجارت برنا,,10103765505,خدماتی پشتیبانی مهرهفتاد وهشت,10102424419
,0.5,سازه تدبیر مهر کاسپین,,14003858930,خدماتی پشتیبانی مهرهفتاد وهشت,10102424419
,0.5,حامی مهر پیشگام,,14003863360,خدماتی پشتیبانی مهرهفتاد وهشت,10102424419
,0.5,پایانه ها ومخازن پتروشیمی,,10101917164,سرمایه گذاری تجاری شستان,10103653560
,0.5,بین المللی بازرسی کالای تجاری,,10100974144,سرمایه گذاری سیمان تأمین,10101942066
,0.2,ایران سازه,,10101233963,سرمایه گذاری سیمان تأمین,10101942066
,0.5,بین المللی پیمان کاری استراتوس,,10100790677,سرمایه گذاری سامانه استراتوس,10102111577
,0.5,گسترش و توسعه صنعت آذربایجان,,10200123837,سرمایه گذاری سامانه استراتوس,10102111577
,0.5,سرمایه گذاری دنیای ازادپویا,,10102227837,دنیای فن آوران پویا,10102225611
,0.333333333,رایان فن گستر دیزل,,10103552655,گروه انرژی مهستان,10103194757
,1,خدمات بیمه ای ره آورد سپهر آسایش,,10320148670,گروه انرژی مهستان,10103194757
,0.5,توسعه ارزش هوده,,14009855393,گروه انرژی مهستان,10103194757
,0.25,مهندسی صنایع یاس ارغوانی,,10102437570,مهندسی سیستم یاس ارغوانی,10101766923
,0.333333333,سرمایه گذاری مهر اقتصاد مبین,,10320361238,توسعه اعتماد مبین,10104078410
,0.25,سلامت الکترونیک برکت,,14003853249,توسعه اعتماد مبین,10104078410
,1,پردیس هوشمند آسمان,,14005693984,توسعه اعتماد مبین,10104078410
,0.333333333,سرمایه گذاری صنعت تجارت ساختمان اعتماد,,10102801923,سرمایه گذاری بهمن,10102341535
,0.333333333,رایان فن گستر دیزل,,10103552655,سرمایه گذاری بهمن,10102341535
,0.125,مدیریت بازرگانی آینده نگر پاسارگاد,,10103042357,سرمایه گذاری پارس آریان,10102347321
,0.5,خدمات مالی بانک پاسارگاد,,10103138052,سرمایه گذاری پارس آریان,10102347321
,0.333333333,توسعه انبوه سازی پاسارگاد,,10103577250,سرمایه گذاری پارس آریان,10102347321
,0.2,داده پردازان تدبیر سرمایه,,10320145599,سرمایه گذاری پارس آریان,10102347321
,0.25,پیشگامان امین سرمایه پاسارگاد,,10320777233,سرمایه گذاری پارس آریان,10102347321
,0.333333333,تامین خدمات سیستمهای کاربردی کاسپین,,10102563786,سرمایه گذاری پارسیان,10102671483
,0.5,ارج,,10100129559,سرمایه گذاری تأمین اجتماعی,10101044869
,0.333333333,فرهنگی و هنری آهنگ آتیه,,10100544392,سرمایه گذاری تأمین اجتماعی,10101044869
,0.5,افق تامین انرژی پارس,,14004811871,سرمایه گذاری تأمین اجتماعی,10101044869
,0.333333333,ساتراپ رنگ,,14006575154,ترنیان سهم,10103799078
,0.25,تولید برق خوزستان غدیر,,10320556017,سرمایه گذاری غدیر,10101306234
,0.333333333,دریابان جنوب ایران کیش,,10861562931,سرمایه گذاری غدیر,10101306234
,0.333333333,توسعه خورشیدی مهریز غدیر,,14005926473,سرمایه گذاری غدیر,10101306234
,0.333333333,میرداد,,10100614663,سرمایه گذاری فرهنگیان,10101380313
,0.25,صنایع آموزشی,,10100668807,سرمایه گذاری فرهنگیان,10101380313
,0.5,خدمات بهداشتی و درمانی خاتم الانبیا,,10102079269,سرمایه گذاری کشاورزی کوثر,10100931903
,0.5,سرمایه گذاری معادن سبحان,,14002843857,سرمایه گذاری کشاورزی کوثر,10100931903
,0.5,بازرگانی بین المللی ایدرو,,10101216192,سرمایه گذاری گروه صنعتی رنا,10100727160
,1,بازرگانی مدیریت ملت,,10102083861,سرمایه گذاری ملت,10101357447
,0.5,ماوی سازان قرن,,10320902677,سرمایه گذاری تامین آتیه مسکن,10320307426
,0.5,آتیه سازان سپهر قرن,,14008228249,سرمایه گذاری تامین آتیه مسکن,10320307426
