Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
شركت بيمه مركزي جمهوري اسلامي ايران,0.0144,نفت ايرانول,21614,10102373511,بیمه مرکزی جمهوری اسلامی ایران,14001907528
شركت سرمايه گذاري گروه مالي سپهرصادرات-س.ع-,0.0109,نفت ايرانول,62583,10102373511,سرمایه گذاری گروه مالی سپهر صادرات,14004518505
شركت پالايش نفت تهران-سهامي عام-,0.01,نفت ايرانول,69993,10102373511,پالایش نفت تهران,10101874640
شركت صنايع پتروشيمي خليج فارس-سهامي عام-,0.6867,پتروشيمي نوري,22175,10320059990,صنایع پتروشیمی خلیج فارس,10101336301
شركت سرمايه گذاري نفت وگازوپتروشيمي تامين-س.ع,0.153,پتروشيمي نوري,20203,10320059990,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
شركت.س.صندوق بازنشستگي كشوري-سهامي عام-,0.0552,پتروشيمي نوري,46034,10320059990,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
BFMصندوق سرمايه گذاري.ا.ب.خليج فارس,0.0107,پتروشيمي نوري,60391,10320059990,صندوق سرمایه گذاری اختصاصی بازارگردانی خلیج فارس,10000000038
شركت سرمايه گذاري شهرسازان دشت طوس-سهامي خاص-,0.1682,سرمايه گذاري كوه نور,45024,10380410842,سرمایه گذاری شهرسازان دشت طوس,10380390272
شركت سرمايه گذاري توسعه صنعت ومعدن خراسان-سهام,0.1151,سرمايه گذاري كوه نور,45026,10380410842,سرمایه گذاری توسعه صنعت ومعدن خراسان,10380358710
شركت جهادتعاون استان خراسان-سهامي خاص-,0.1075,سرمايه گذاري كوه نور,19739,10380410842,جهاد تعاون استان خراسان,10380237237
شركت آروين تجارت ثمين-سهامي خاص-,0.2413,نوش‌مازندران‌,48509,10100977662,آروین تجارت ثمین,14007659701
شركت تدبيربين الملل اويول-سهامي خاص-,0.0165,نوش‌مازندران‌,42633,10100977662,تدبیر بین الملل فرتاک,10320902297
شركت توسعه سرمايه الوند-سهامي خاص-,0.015,نوش‌مازندران‌,50518,10100977662,توسعه سرمایه الوند,14007853407
شركت سرمايه گذاري.س.گروه صنايع بهشهرتهران-س خ,0.0839,بانك‌اقتصادنوين‌,47428,10102194601,سرمایه گذاری ساختمان گروه صنایع بهشهر تهران,10101662558
شركت به پخش-سهامي عام-,0.0837,بانك‌اقتصادنوين‌,21576,10102194601,به پخش,10103652024
شركت سرمايه گذاري ساختمان ايران-سهامي عام-,0.0514,بانك‌اقتصادنوين‌,470,10102194601,سرمایه گذاری ساختمان ایران,10101660410
شركت مديريت صنعت قندتوسعه صنايع بهشهر-سهامي عا,0.0487,بانك‌اقتصادنوين‌,689,10102194601,مدیریت صنعت قندتوسعه صنایع بهشهر,10860308036
شركت تامين مسكن جوانان-سهامي عام-,0.0486,بانك‌اقتصادنوين‌,22223,10102194601,تامین مسکن جوانان,10102172273
شركت سرمايه گذاري گروه صنايع بهشهرايران-سهامي,0.0466,بانك‌اقتصادنوين‌,521,10102194601,سرمایه گذاری گروه صنایع بهشهر ایران,10101662543
شركت سرآمدصنايع بهشهر-سهامي خاص-,0.0405,بانك‌اقتصادنوين‌,22379,10102194601,سرآمد صنایع بهشهر,10103382563
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.0405,بانك‌اقتصادنوين‌,21630,10102194601,گروه توسعه مالی مهر آیندگان,10101638604
شركت مديريت طرح وتوسعه آينده پويا-سهامي خاص-,0.035,بانك‌اقتصادنوين‌,21449,10102194601,مدیریت طرح و توسعه آینده پویا,10100937493
شركت نوسازي وساختمان تهران-نوسا--سهامي عام-,0.0247,بانك‌اقتصادنوين‌,21481,10102194601,نوسازی وساختمان تهران,10101683349
شركت صنعتي بهپاك-سهامي عام-,0.0241,بانك‌اقتصادنوين‌,41979,10102194601,صنعتی بهپاک,10100503545
شركت توسعه صنايع بهشهر-سهامي عام-,0.0235,بانك‌اقتصادنوين‌,1032,10102194601,توسعه صنایع بهشهر,10100539090
شركت گروه مالي پارسيان-سهامي خاص-,0.021,بانك‌اقتصادنوين‌,51518,10102194601,گروه مالی پارسیان,14004046372
شركت تامين مسكن نوين-سهامي عام-,0.0209,بانك‌اقتصادنوين‌,8042,10102194601,تامین مسکن نوین,10102318561
شركت.س.صندوق بازنشستگي كشوري-سهامي عام-,0.0209,بانك‌اقتصادنوين‌,46034,10102194601,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
شركت بانك اقتصادنوين-سهامي عام-,0.0183,بانك‌اقتصادنوين‌,7293,10102194601,بانک اقتصاد نوین,10102194601
صندوق سرمايه گذاري مشترك يكم ايرانيان,0.0165,بانك‌اقتصادنوين‌,1079,10102194601,سرمایه گذاری مشترک یکم ایرانیان,10320841718
شركت سرمايه گذاري آتيه صبا-سهامي خاص-,0.0158,بانك‌اقتصادنوين‌,788,10102194601,سرمایه گذاری آتیه صبا,10103137408
IFMصندوق سرمايه گذاري بازارگرداني نوين پيشرو,0.0153,بانك‌اقتصادنوين‌,45855,10102194601,بازارگردانی نوین پیشرو,14004407347
صندوق سرمايه گذاري مشترك آتيه نوين,0.013,بانك‌اقتصادنوين‌,20873,10102194601,صندوق سرمایه گذاری مشترک آتیه نوین,10320791830
"موسسه صندوق بازنشستگي،وظيفه،ازكارافتادگي وپ",0.012,بانك‌اقتصادنوين‌,7638,10102194601,مؤسسه صندوق بازنشستگی وظیفه از کار افتادگی و پس انداز کارکنان بانکهای ملی و ادغام شده,10103037570
شركت سرمايه گذاري مديريت سرمايه مدار-سهامي عام,0.0108,بانك‌اقتصادنوين‌,51872,10102194601,سرمایه گذاری مدیریت سرمایه مدار,10100401610
شركت گروه كارخانجات صنعتي تبرك-سهامي عام-,0.7483,نوش پونه مشهد,45574,10380225279,گروه کارخانجات صنعتی تبرک,10380466986
BFMصندوق سرمايه گذاري.ا.بازارگرداني معيار,0.1052,نوش پونه مشهد,60500,10380225279,اختصاصی بازارگردانی معیار,14008632146
شركت توسعه صنعت وعمران تبرك خاورميانه-س.خ-,0.0297,نوش پونه مشهد,47548,10380225279,توسعه صنعت وعمران تبرک خاورمیانه,14004374280
شركت توسعه صنعت نفت وگازپرشيا-سهامي عام-,0.4901,نفت‌ پارس‌,54755,10100302746,توسعه صنعت نفت و گاز پرشیا,10102933619
شركت گروه سرمايه گذاري تدبير-سهامي عام-,0.1843,نفت‌ پارس‌,70677,10100302746,گروه سرمایه گذاری تدبیر,10101907666
شركت سرمايه گذاري ملي ايران-سهامي عام-,0.1501,نفت‌ پارس‌,527,10100302746,سرمایه گذاری ملی ایران,10100686779
شركت گروه توسعه انرژي تدبير-سهامي خاص-,0.0401,نفت‌ پارس‌,7422,10100302746,گروه توسعه انرژی تدبیر,10103669614
شركت توسعه ومديريت سرمايه صبا-سهامي خاص-,0.0102,نفت‌ پارس‌,22650,10100302746,توسعه و مدیریت سرمایه صبا,14003923256
شركت سرمايه گذاري نفت وگازوپتروشيمي تامين-س.ع,0.5,نفت پاسارگاد,20203,10102472141,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
شركت.س.صندوق بازنشستگي كشوري-سهامي عام-,0.4027,نفت پاسارگاد,46034,10102472141,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
شركت پالايش نفت تهران-سهامي عام-,0.01,نفت پاسارگاد,69993,10102472141,پالایش نفت تهران,10101874640
شركت سرمايه گذاري توكافولاد-سهامي عام-,0.2833,فرآورده‌هاي‌نسوزآذر,7851,10260298230,سرمایه گذاری توکا فولاد,10260272518
موسسه صندوق حمايت وبازنشستگي كارك.فولاد,0.0856,فرآورده‌هاي‌نسوزآذر,22061,10260298230,صندوق حمایت وبازنشستگی کارکنان فولاد,10100395131
صندوق سرمايه گذاري آسمان آرماني سهام,0.033,فرآورده‌هاي‌نسوزآذر,22617,10260298230,صندوق سرمایه گذاری آسمان آرمانی سهام,14003725635
شركت توليدي وخدمات صنايع نسوزتوكا-سهامي عام-,0.0199,فرآورده‌هاي‌نسوزآذر,42541,10260298230,تولیدی و خدمات صنایع نسوز توکا,10260057369
BFMصندوق سرمايه گذاري.ا.ب.توسعه فولادمباركه,0.013,فرآورده‌هاي‌نسوزآذر,70158,10260298230,صندوق سرمایه گذاری اختصاصی بازارگردانی توسعه فولاد مبارکه,10000000036
صندوق سرمايه گذاري توسعه اندوخته آينده,0.0112,فرآورده‌هاي‌نسوزآذر,42131,10260298230,صندوق سرمایه گذاری توسعه اندوخته آینده,14003767221
شركت صنايع تبديلي وفرآوري كوشكين مهركرمان-س خ-,0.1948,مجتمع توليدي نيلي صنعت كرمان,46142,10630146473,صنایع تبدیلی و فرآوری کوشکین مهر کرمان,10630177497
شركت سرمايه گذاري ملي ايران-سهامي عام-,0.1314,مجتمع توليدي نيلي صنعت كرمان,527,10630146473,سرمایه گذاری ملی ایران,10100686779
كارگزاري بانك رفاه كارگران-سهامي خاص-,0.0462,مجتمع توليدي نيلي صنعت كرمان,41680,10630146473,کارگزاری بانک رفاه کارگران,10101477535
شركت سرمايه گذاري تحليل گران وكارآفرينان تكسان,0.0433,مجتمع توليدي نيلي صنعت كرمان,45647,10630146473,سرمایه گذاری تحلیل گران وکارافرینان تکسان,10102610506
شركت توسعه اقتصادي اوان تهران-سهامي خاص-,0.0313,مجتمع توليدي نيلي صنعت كرمان,60725,10630146473,سرمایه گذاری اوان تهران,14008582556
شركت مهندسي مشاورپونل ماهان كرمان-سهامي خاص-,0.017,مجتمع توليدي نيلي صنعت كرمان,46145,10630146473,مهندسی مشاور پونل ماهان کرمان,10630171508
شركت مجتمع صنايع ومعادن احياءسپاهان-سهامي عام,0.08,فرآورده‌هاي‌ نسوز پارس‌,42047,10100980510,مجتمع صنایع و معادن احیاء سپاهان,10260326724
شركت سرمايه گذاري ساختمان ايران-سهامي عام-,0.3849,نوسازي‌وساختمان‌تهران‌,470,10101683349,سرمایه گذاری ساختمان ایران,10101660410
شركت سرمايه گذاري ساختمان نوين-سهامي عام-,0.1011,نوسازي‌وساختمان‌تهران‌,471,10101683349,سرمایه گذاری ساختمان نوین,10102680599
شركت پيشگامان توسعه رادمان پارسيان-سهامي خاص-,0.0696,س. ساختماني نظام مهندسي ايران,77185,10102752082,پیشگامان توسعه رادمان پارسیان,14007860090
شركت ماهان خودرورادسير-سهامي خاص-,0.0272,س. ساختماني نظام مهندسي ايران,77262,10102752082,ماهان خودرو راد سیر,14009836148
سازمان نظام مهندسي ساختمان كشورشوراي مركزي,0.0219,س. ساختماني نظام مهندسي ايران,45017,10102752082,سازمان نظام مهندسي ساختمان كشور شوراي مركزي,10000000078
سازمان نظام مهندسي ساختمان استان فارس,0.0111,س. ساختماني نظام مهندسي ايران,45023,10102752082,سازمان نظام مهندسی ساختمان استان فارس,14008973412
شركت تلاش گستران آينده-سهامي خاص-,0.7325,مهندسي و ساختمان صنايع نفت,50383,10101097919,تلاش گستران آینده,14005432069
شركت سرمايه گذاري هامون سپاهان-سهامي عام-,0.1707,مهندسي و ساختمان صنايع نفت,7368,10101097919,سرمایه گذاری هامون سپاهان,10102886958
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.0588,مهندسي و ساختمان صنايع نفت,21630,10101097919,گروه توسعه مالی مهر آیندگان,10101638604
شركت گروه مديريت صنعت خرده فروشي كوروش-س.خ-,0.8483,فروشگاههاي زنجيره اي افق كوروش,50784,10104040308,گروه مدیریت صنعت خرده فروشی کوروش,14004651370
BFMصندوق سرمايه گذاري.ا.ب.توازن كوروش,0.0343,فروشگاههاي زنجيره اي افق كوروش,69211,10104040308,صندوق سرمایه گذاری اختصاصی بازارگردانی توازن کوروش,10000000035
شركت سركلندپارس-سهامي خاص-,0.0186,فروشگاههاي زنجيره اي افق كوروش,51257,10104040308,سرکلند پارس,10320169080
شركت بيمه اتكائي امين-سهامي خاص-,0.0337,عمران‌وتوسعه‌فارس‌,42919,10530196515,بیمه اتکایی امین,10861533126
شهرداري شيراز,0.0217,عمران‌وتوسعه‌فارس‌,716,10530196515,شهرداري شيراز,14002091671
شركت توليدي زنجان برنز-سهامي خاص-,0.0195,عمران‌وتوسعه‌فارس‌,77130,10530196515,تولیدی زنجان برنز,10101219313
شركت مهندسي وساختمان پي چين-سهامي خاص-,0.0195,عمران‌وتوسعه‌فارس‌,70465,10530196515,مهندسی و ساختمان پی چین,10100323770
BFMصندوق سرمايه گذاري.ا.بازارگرداني معيار,0.0138,عمران‌وتوسعه‌فارس‌,60500,10530196515,اختصاصی بازارگردانی معیار,14008632146
اداره كل اوقاف وامورخيريه استان فارس,0.0119,عمران‌وتوسعه‌فارس‌,41956,10530196515,اداره کل اوقاف و امور خیریه استان فارس,14000188246
شركت چاپ ونشركتابهاي درسي ايران-سهامي خاص-,0.1452,افست‌,41839,10100282064,چاپ ونشر کتابهای درسی ایران,10100747423
شركت سرمايه گذاري ملي ايران-سهامي عام-,0.1308,افست‌,527,10100282064,سرمایه گذاری ملی ایران,10100686779
بانك سپه,0.5911,گروه مديريت سرمايه گذاري اميد,52,10102258090,بانک سپه,10862064732
"موسسه صندوق بازنشستگي،وظيفه،ازكارافتادگي وپ",0.1712,گروه مديريت سرمايه گذاري اميد,7638,10102258090,مؤسسه صندوق بازنشستگی وظیفه از کار افتادگی و پس انداز کارکنان بانکهای ملی و ادغام شده,10103037570
موسسه رفاه وتامين آتيه كاركنان بانك سپه,0.0394,گروه مديريت سرمايه گذاري اميد,769,10102258090,موسسه رفاه و تأمین آتیه کارکنان بانک سپه,10100601710
BFMصندوق سرمايه گذاري.ا.ب.گوهرفام اميد,0.0155,گروه مديريت سرمايه گذاري اميد,60341,10102258090,صندوق سرمایه گذاری اختصاصی بازارگردانی گوهرفام امید,10000000042
شركت سرمايه گذاري سپه-سهامي عام-,0.0154,گروه مديريت سرمايه گذاري اميد,478,10102258090,سرمایه گذاری سپه,10101296740
شركت سرمايه گذاري مس سرچشمه-سهامي عام-,0.6046,صنايع مس افق كرمان,2668,10630061317,سرمایه گذاری مس سرچشمه,10860513778
شركت سرمايه گذاري راهيان سهام-سهامي خاص-,0.0416,صنايع مس افق كرمان,51131,10630061317,سرمایه گذاری راهیان سهام,14004005812
BFMصندوق.س.ا.بازارگرداني اميدلوتوس پارسيان,0.0126,صنايع مس افق كرمان,42238,10630061317,صندوق سرمایه گذاری اختصاصی بازارگردانی امیدلوتوس پارسیان,10000000055
"موسسه صندوق بازنشستگي،وظيفه،ازكارافتادگي وپ",0.335,تامين سرمايه اميد,7638,10320701236,مؤسسه صندوق بازنشستگی وظیفه از کار افتادگی و پس انداز کارکنان بانکهای ملی و ادغام شده,10103037570
شركت گروه.م.سرمايه گذاري اميد-س.ع-,0.2106,تامين سرمايه اميد,42186,10320701236,گروه مدیریت سرمایه گذاری امید,10102258090
شركت معدني وصنعتي چادرملو-سهامي عام-,0.1657,تامين سرمايه اميد,46229,10320701236,معدنی و صنعتی چادر ملو,10101887744
شركت معدني وصنعتي گل گهر-سهامي عام-,0.1106,تامين سرمايه اميد,44800,10320701236,معدنی و صنعتی گل گهر,10860515050
بانك سپه,0.0326,تامين سرمايه اميد,52,10320701236,بانک سپه,10862064732
موسسه رفاه وتامين آتيه كاركنان بانك سپه,0.029,تامين سرمايه اميد,769,10320701236,موسسه رفاه و تأمین آتیه کارکنان بانک سپه,10100601710
BFMصندوق سرمايه گذاري.ا.ب.اميدايرانيان,0.0208,تامين سرمايه اميد,45572,10320701236,صندوق سرمایه گذاری اختصاصی بازارگردانی امیدایرانیان,10000000031
صندوق س.دراوراق بهاداربادرآمدثابت اميدانصار,0.0196,تامين سرمايه اميد,41991,10320701236,در اوراق بهادار با درآمد ثابت امید انصار,14005317072
شركت سرمايه گذاري سپه-سهامي عام-,0.0179,تامين سرمايه اميد,478,10320701236,سرمایه گذاری سپه,10101296740
صندوق سرمايه گذاري گنجينه اميدايرانيان,0.0166,تامين سرمايه اميد,41757,10320701236,صندوق سرمايه گذاري گنجينه اميد ايرانيان,10000000107
شركت سرمايه گذاري پارسيان-سهامي خاص-,0.909,فرآوري معدني اپال كاني پارس,443,10103210000,سرمایه گذاری پارسیان,10102671483
صندوق سرمايه گذاري گنجينه زرين شهر,0.0324,فرآوري معدني اپال كاني پارس,45776,10103210000,گنجینه زرین شهر,10320673174
شركت تعاوني سهام عدالت شهرستان تهران شماره سه,0.0273,شركت س استان تهران,69860,10103191091,تعاونی سهام عدالت شهرستان تهران شماره سه,10320182138
شركت خدمات صباتجارت ياس-سهامي خاص-,0.012,س.سهام عدالت استان كرمانشاه,60594,10660111880,خدمات صبا تجارت یاس,10320847790
شركت خدمات صباتجارت ياس-سهامي خاص-,0.0103,شركت س استان لرستان,60594,10861305803,خدمات صبا تجارت یاس,10320847790
شركت شاهد-سهامي عام-,0.564,شركت عمران و توسعه شاهد,48252,10860553003,شاهد,10100253116
شركت سرمايه گذاري سعدي-سهامي خاص-,0.1153,شركت عمران و توسعه شاهد,51005,10860553003,سرمایه گذاری سعدی,10780056070
شركت مدبران پيش كسوت همراز-بامسئوليت محدود-,0.6599,توربو كمپرسور نفت,20365,10102123404,مدبران پیش کسوت همراز,10320483104
شركت آمادانرژي دژ-سهامي خاص-,0.3399,توربو كمپرسور نفت,44839,10102123404,آماد انرژی دژ,10320315851
شركت بازرگاني همقدم-سهامي خاص-,0.1038,سرمايه گذاري پارس آريان,2908,10102347321,بازرگانی همقدم,10103015113
شركت گروه ارزش آفرينان پاسارگاد-سهامي عام-,0.0959,سرمايه گذاري پارس آريان,42192,10102347321,گروه ارزش آفرینان پاسارگاد,10103810941
شركت سام گروه-سهامي خاص-,0.049,سرمايه گذاري پارس آريان,2910,10102347321,سام گروه,10102417191
شركت بيمه پاسارگاد-سهامي عام-,0.0444,سرمايه گذاري پارس آريان,2921,10102347321,بیمه پاسارگاد,10103270201
شركت توسعه ومديريت سرمايه صبا-سهامي خاص-,0.0304,سرمايه گذاري پارس آريان,22650,10102347321,توسعه و مدیریت سرمایه صبا,14003923256
شركت توسعه مديريت سرمايه خوارزمي-سهامي خاص-,0.0289,سرمايه گذاري پارس آريان,1055,10102347321,توسعه مدیریت سرمایه خوارزمی,10101788787
شركت تامين مسكن گروه مالي پاسارگاد-سهامي خاص-,0.0283,سرمايه گذاري پارس آريان,7276,10102347321,تامین مسکن گروه مالی پاسارگاد,10103907350
شركت سامان تجارت تدبيرايرانيان-سهامي خاص-,0.0262,سرمايه گذاري پارس آريان,21534,10102347321,سامان تجارت تدبیر ایرانیان,10320836036
شركت بازرگاني همقدمان-سهامي خاص-,0.0227,سرمايه گذاري پارس آريان,26567,10102347321,بازرگانی همقدمان,10103863626
شركت سرمايه گذاري مديريت ثروت پايتخت-سهامي خاص,0.0208,سرمايه گذاري پارس آريان,76878,10102347321,سرمایه گذاری مدیریت ثروت پایتخت,14003520243
شركت سرمايه گذاري ايرانيان-سهامي خاص-,0.0202,سرمايه گذاري پارس آريان,433,10102347321,سرمایه گذاری ایرانیان,10102454621
شركت نوآوران توسعه وتجارت خاورميانه-سهامي خاص,0.0199,سرمايه گذاري پارس آريان,60750,10102347321,نوآوران توسعه و تجارت خاورمیانه,14004199224
شركت تجارت وتوسعه مهرآفرينان سرآمد-سهامي خاص-,0.0192,سرمايه گذاري پارس آريان,8227,10102347321,تجارت و توسعه مهرآفرینان سرآمد,10320634937
شركت توسعه تجارت غرب ايرانيان-سهامي خاص-,0.0185,سرمايه گذاري پارس آريان,42605,10102347321,توسعه تجارت غرب ایرانیان,10320836357
شركت راديس-سهامي خاص-,0.0177,سرمايه گذاري پارس آريان,69853,10102347321,رادیس,14009224728
شركت داراگسترفردا-سهامي خاص-,0.0168,سرمايه گذاري پارس آريان,42360,10102347321,دارا گستر فردا,10320343737
BFMصندوق.س.ا.ب.انديشه زرين پاسارگاد,0.0166,سرمايه گذاري پارس آريان,62864,10102347321,صندوق سرمایه گذاری اختصاصی بازارگردانی اندیشه زرین پاسارگاد,10000000053
شركت راهبردسرمايه ايرانيان-سهامي خاص-,0.0156,سرمايه گذاري پارس آريان,25109,10102347321,راهبرد سرمایه ایرانیان,10103415050
شركت ايمن مسكن پايدار-سهامي خاص-,0.0138,سرمايه گذاري پارس آريان,44875,10102347321,ایمن مسکن پایدار,10320878264
شركت توسعه تجارت انديشه نگرپاسارگاد-سهامي عام,0.0124,سرمايه گذاري پارس آريان,7622,10102347321,توسعه تجارت اندیشه نگر پاسارگاد,10103120430
شركت مديريت ساختماني آريان پاسارگاد-سهامي خاص,0.0123,سرمايه گذاري پارس آريان,7275,10102347321,مدیریت ساختمانی آریان پاسارگاد,10103627783
شركت مديريت طرح وتوسعه آينده پويا-سهامي خاص-,0.0114,سرمايه گذاري پارس آريان,21449,10102347321,مدیریت طرح و توسعه آینده پویا,10100937493
بانك ملي ايران,0.0114,سرمايه گذاري پارس آريان,75,10102347321,بانک ملی,10861677542
شركت ميراث راستين پارس-سهامي خاص-,0.0103,سرمايه گذاري پارس آريان,42206,10102347321,میراث راستین پارس,10320887629
شركت مديريت صنعت شوينده توسعه صنايع بهشهر-س خ-,0.6696,پاكسان‌,688,10100364988,مدیریت صنعت شوینده توسعه صنایع بهشهر,10102757695
صندوق سرمايه گذاري ره آوردآبادمسكن,0.0246,پاكسان‌,42008,10100364988,ره آورد آباد مسکن,10320863149
شركت سرمايه گذاري گروه مالي سپهرصادرات-س.ع-,0.0195,پاكسان‌,62583,10100364988,سرمایه گذاری گروه مالی سپهر صادرات,14004518505
شركت بيمه ملت-سهامي عام-,0.0174,پاكسان‌,299,10100364988,بیمه ملت,10102526951
شركت سرمايه گذاري گروه توسعه ملي-سهامي عام-,0.5129,پتروشيمي شازند,7497,10101094555,سرمایه گذاری گروه توسعه ملی,10101339590
شركت سرمايه گذاري آتيه صبا-سهامي خاص-,0.1296,پتروشيمي شازند,788,10101094555,سرمایه گذاری آتیه صبا,10103137408
شركت سرمايه گذاري نفت وگازوپتروشيمي تامين-س.ع,0.1047,پتروشيمي شازند,20203,10101094555,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
صندوق بازنشستگي كشوري,0.0166,پتروشيمي شازند,730,10101094555,بازرگانی صندوق بازنشستگی کشوری,10861519331
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.0125,پتروشيمي شازند,21630,10101094555,گروه توسعه مالی مهر آیندگان,10101638604
شركت صنايع پتروشيمي خليج فارس-سهامي عام-,0.5354,پتروشيمي پارس,22175,10320061053,صنایع پتروشیمی خلیج فارس,10101336301
شركت گروه گسترش نفت وگازپارسيان-سهامي عام-,0.1875,پتروشيمي پارس,42185,10320061053,گروه گسترش نفت و گاز پارسیان,10103389006
شركت سرمايه گذاري غدير-سهامي عام-,0.1857,پتروشيمي پارس,513,10320061053,سرمایه گذاری غدیر,10101306234
شركت واسط مالي ارديبهشت پنجم-بامسئوليت محدود-,0.0254,پتروشيمي پارس,62856,10320061053,واسط مالی اردیبهشت پنجم,14008860763
شركت گروه صنعتي گلرنگ-سهامي خاص-,0.5945,گروه صنعتي پاكشو,22130,10100578556,گروه صنعتی گلرنگ,10102547630
شركت گروه مهدسرمايه گذاري خاورميانه-سهامي خاص,0.2204,گروه صنعتي پاكشو,25134,10100578556,گروه مهد سرمایه گذاری خاورمیانه,10103919100
شركت گروه سرمايه گذاري كوروش-سهامي خاص-,0.09,گروه صنعتي پاكشو,51468,10100578556,گروه سرمایه گذاری کوروش,10103739427
شركت سركلندپارس-سهامي خاص-,0.0305,گروه صنعتي پاكشو,51257,10100578556,سرکلند پارس,10320169080
شركت سرمايه گذاري غدير-سهامي عام-,0.6488,گسترش نفت و گاز پارسيان,513,10103389006,سرمایه گذاری غدیر,10101306234
صندوق بازنشستگي نيروهاي مسلح,0.1346,گسترش نفت و گاز پارسيان,734,10103389006,مؤسسه صندوق بازنشستگی نیروهای مسلح,14006945954
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0403,گسترش نفت و گاز پارسيان,771,10103389006,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
شركت توسعه ومديريت سرمايه صبا-سهامي خاص-,0.0241,گسترش نفت و گاز پارسيان,22650,10103389006,توسعه و مدیریت سرمایه صبا,14003923256
شركت واسط مالي مرداديكم-بامسئوليت محدود-,0.0179,گسترش نفت و گاز پارسيان,48249,10103389006,واسط مالی مرداد یکم,14003625415
شركت سرمايه گذاري ملي ايران-سهامي عام-,0.0149,گسترش نفت و گاز پارسيان,527,10103389006,سرمایه گذاری ملی ایران,10100686779
شركت سرمايه گذاري اعتضادغدير-سهامي خاص-,0.0101,گسترش نفت و گاز پارسيان,425,10103389006,سرمایه گذاری اعتضاد غدیر,10102169938
شركت بيمه مركزي جمهوري اسلامي ايران,0.01,گسترش نفت و گاز پارسيان,21614,10103389006,بیمه مرکزی جمهوری اسلامی ایران,14001907528
شركت گروه اقتصادي ماكان-سهامي خاص-,0.0685,امور رفاهي كارگزاران پارس,76916,10380386750,گروه اقتصادی ماکان,14009763157
شركت آسفالت طوس-سهامي خاص-,0.0657,امور رفاهي كارگزاران پارس,50432,10380386750,آسفالت طوس,10861678539
شركت ساختماني ماهدشت-سهامي خاص-,0.0106,امور رفاهي كارگزاران پارس,45216,10380386750,ساختمانی ماهدشت,10100399154
شركت گروه.س.ا.وتحقيقاتي انبوه سازان هشتم-س.خ,0.0102,امور رفاهي كارگزاران پارس,45223,10380386750,گروه سرمایه گذاری اقتصادی وتحقیقاتی انبوه سازان هشتم,10380444873
شركت صنايع پتروشيمي خليج فارس-سهامي عام-,0.6916,صنايع پتروشيمي دهدشت,22175,10680070150,صنایع پتروشیمی خلیج فارس,10101336301
شركت پتروشيمي ممسني-سهامي عام-,0.0772,صنايع پتروشيمي دهدشت,19506,10680070150,پتروشیمی ممسنی,10103519478
شركت پتروشيمي كازرون-سهامي عام-,0.0513,صنايع پتروشيمي دهدشت,19507,10680070150,پتروشیمی کازرون,10860256731
شركت سرمايه گذاري داروئي تامين-سهامي عام-,0.7148,پارس‌ دارو,48269,10100336986,سرمایه گذاری دارویی تامین,10102543204
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0446,پارس‌ دارو,771,10100336986,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
شركت داروپخش-سهامي عام-,0.0358,پارس‌ دارو,385,10100336986,دارو پخش,10100835286
شركت گروه مالي شهر-سهامي خاص-,0.0243,پارس‌ دارو,69787,10100336986,گروه مالی شهر,10320832748
شركت سرمايه گذاري تدبيرگران آتيه ايرانيان-سها,0.0171,پارس‌ دارو,451,10100336986,سرمایه گذاری تدبیرگران آتیه ایرانیان,10102867151
صندوق سرمايه گذاري مشترك اميدتوسعه,0.0166,پارس‌ دارو,42064,10100336986,صندوق سرمایه گذاری مشترک امید توسعه,10320852937
شركت مهداميدآرين-سهامي خاص-,0.5695,پتروشيمي داراب,7662,10530411361,مهد امید آرین,10103924207
شركت پتروشيمي فيروزآباد-سهامي خاص-,0.1065,پتروشيمي داراب,19348,10530411361,پتروشیمی فیروز آباد,10530430583
شركت بازرگاني پتروشيمي-سهامي خاص-,0.0115,پتروشيمي داراب,2711,10530411361,بازرگانی پتروشیمی,10101242534
شركت صنايع شيرايران,0.7118,شيرپاستوريزه پگاه گيلان,584,10720219420,صنایع شیرایران,10100511080
صندوق سرمايه گذاري ره آوردآبادمسكن,0.017,شيرپاستوريزه پگاه گيلان,42008,10720219420,ره آورد آباد مسکن,10320863149
شركت تدبيربين الملل اويول-سهامي خاص-,0.1962,صنايع تجهيزات نفت,42633,10101294315,تدبیر بین الملل فرتاک,10320902297
شركت تلاش گستران آينده-سهامي خاص-,0.1868,صنايع تجهيزات نفت,50383,10101294315,تلاش گستران آینده,14005432069
